Name,Age,Gender,Occupation,Income,Purchased
Sara,44.0,,Artist,65512.0,Yes
Michael,51.0,Female,Artist,,No
Sarah,53.0,Male,Engineer,62413.0,No
,,Female,,68987.0,Yes
Lauren,33.0,Male,Doctor,138329.0,No
Darin,35.0,Male,Teacher,38134.0,No
Edward,57.0,Male,Doctor,96692.0,No
Kari,48.0,Female,Nurse,69620.0,No
Carl,,Male,,62025.0,Yes
Tiffany,24.0,Female,Lawyer,102080.0,No
Joshua,25.0,Female,Doctor,85765.0,Yes
John,27.0,Female,,42984.0,Yes
Roberto,50.0,Female,,71673.0,Yes
,,Male,,52331.0,Yes
John,54.0,Female,,57686.0,No
Richard,42.0,Male,Artist,65935.0,No
Justin,49.0,Male,Teacher,,Yes
Manuel,44.0,Female,Teacher,40489.0,No
Mark,38.0,Female,Engineer,69865.0,Yes
Emily,29.0,Male,Teacher,36194.0,No
,38.0,Male,Teacher,39111.0,Yes
Aaron,32.0,Female,Doctor,149914.0,Yes
,45.0,Female,Doctor,117331.0,No
,51.0,Female,Doctor,,Yes
,27.0,Male,Artist,69507.0,No
,46.0,Female,Doctor,104521.0,No
,27.0,Female,Teacher,51271.0,Yes
Ann,54.0,Female,Engineer,87757.0,Yes
Matthew,49.0,Female,Engineer,97067.0,No
Dustin,,Male,Artist,55436.0,No
Kathy,52.0,,,,Yes
,55.0,Male,Nurse,74966.0,Yes
Mark,48.0,Male,Doctor,111672.0,No
Michael,37.0,Female,Doctor,121458.0,Yes
Sheila,,,Artist,62870.0,No
Pamela,36.0,Male,Teacher,44288.0,No
Andres,27.0,Male,Engineer,90959.0,No
Felicia,46.0,Male,Doctor,123117.0,Yes
Thomas,23.0,Male,Teacher,55193.0,No
Aaron,,Male,Lawyer,101818.0,No
Becky,42.0,Male,Teacher,53614.0,Yes
Brian,29.0,Female,Artist,58260.0,Yes
Cameron,45.0,Female,Teacher,50186.0,No
Steven,44.0,Male,Artist,,No
,29.0,Female,Engineer,97763.0,No
,33.0,Male,Engineer,88731.0,No
Brianna,50.0,Female,Nurse,64573.0,Yes
Sara,41.0,Female,Artist,43996.0,No
Sarah,50.0,Female,Lawyer,118315.0,No
Jeremy,52.0,Male,Nurse,62732.0,Yes
,58.0,Female,Teacher,52726.0,No
Michael,46.0,Male,Doctor,105681.0,Yes
Jennifer,50.0,Male,Engineer,67293.0,Yes
Adriana,48.0,Male,Engineer,88652.0,No
Christine,24.0,Male,Nurse,76143.0,Yes
Charles,30.0,Male,Nurse,58221.0,No
Melanie,36.0,Male,Teacher,55310.0,No
,59.0,Male,Artist,52145.0,No
Alyssa,29.0,Male,Doctor,89466.0,No
Heather,23.0,Male,Doctor,82950.0,Yes
Amber,27.0,Female,Teacher,48173.0,Yes
Stacy,,Female,Nurse,70286.0,No
Ashley,24.0,Female,Doctor,107155.0,Yes
Melissa,51.0,Female,,89234.0,Yes
Michael,35.0,Female,,91046.0,Yes
Ricardo,59.0,Male,Doctor,,Yes
Johnny,50.0,Male,Doctor,125597.0,No
Robert,40.0,Male,Nurse,73044.0,No
Glenn,31.0,,Lawyer,92023.0,No
Michael,48.0,Female,Engineer,62631.0,Yes
Michael,38.0,Male,Engineer,71339.0,No
Brian,47.0,Male,Nurse,57639.0,No
Jason,22.0,Female,Engineer,,No
Lynn,,Female,Engineer,96654.0,Yes
Jennifer,32.0,Male,,95634.0,Yes
Amy,,Female,Teacher,,No
Kristin,50.0,,Nurse,69999.0,No
Aaron,43.0,Female,Doctor,111551.0,Yes
David,29.0,Male,Doctor,129079.0,Yes
Joy,59.0,Female,Engineer,92613.0,No
Karen,55.0,,Nurse,75201.0,No
Jack,39.0,,Artist,64553.0,No
Robin,50.0,Male,Artist,41467.0,No
Jennifer,28.0,,,58270.0,Yes
Susan,40.0,Male,Engineer,,No
James,30.0,Female,Nurse,70081.0,No
Alison,36.0,Male,Engineer,61682.0,No
,46.0,Male,Nurse,56398.0,No
Patricia,57.0,Male,Teacher,47000.0,Yes
Michael,40.0,,Teacher,58038.0,Yes
Crystal,59.0,Female,Nurse,74618.0,Yes
Mitchell,28.0,Female,Doctor,129738.0,Yes
,25.0,Female,Artist,62576.0,Yes
Ashley,48.0,Female,Engineer,73709.0,Yes
Jennifer,59.0,Male,Nurse,62750.0,No
Lauren,25.0,Male,,49174.0,No
Lori,,Male,Engineer,76866.0,No
Aaron,48.0,,,59854.0,No
Joseph,55.0,Male,Lawyer,93046.0,Yes
,41.0,Male,Engineer,94804.0,No
Jack,40.0,Female,Teacher,55093.0,Yes
,46.0,Male,Doctor,113643.0,Yes
James,54.0,Female,,52952.0,No
Tristan,53.0,Male,Lawyer,70679.0,Yes
Amber,52.0,Male,Teacher,46572.0,Yes
Walter,46.0,Female,Doctor,104741.0,Yes
Yvonne,57.0,Male,Engineer,98486.0,No
Amanda,56.0,Female,Engineer,78952.0,No
Cynthia,42.0,,Doctor,90065.0,Yes
Suzanne,56.0,Female,Artist,48929.0,Yes
Daniel,27.0,Female,Nurse,,Yes
John,24.0,Male,,36665.0,No
Carlos,59.0,Male,Nurse,67916.0,No
Nancy,29.0,Female,,62632.0,Yes
Emily,56.0,Male,Doctor,147239.0,Yes
Angie,41.0,Male,Teacher,54419.0,Yes
Teresa,,Female,Engineer,80458.0,No
Juan,48.0,Male,Artist,49880.0,No
Lauren,43.0,,Engineer,63544.0,No
Elizabeth,29.0,,Nurse,62556.0,Yes
Danielle,34.0,Female,Doctor,110321.0,Yes
Daniel,49.0,Female,Lawyer,92942.0,Yes
Miranda,,Male,Lawyer,96832.0,No
Joshua,44.0,Male,Engineer,77898.0,No
Charles,55.0,Female,Teacher,55584.0,No
Benjamin,35.0,,Doctor,,No
Amy,39.0,Male,,54157.0,Yes
Andrea,54.0,Female,Lawyer,97409.0,No
Jeffrey,49.0,Male,Engineer,,Yes
Melissa,33.0,Female,Teacher,39730.0,No
Rebecca,25.0,Male,Artist,53788.0,No
Joanna,55.0,Female,Nurse,65647.0,No
Crystal,,Male,,80961.0,Yes
Susan,51.0,Male,Lawyer,119912.0,Yes
Mary,33.0,Female,Teacher,59623.0,No
Kristin,54.0,Male,Artist,66186.0,No
Lisa,50.0,Female,Nurse,57408.0,Yes
Catherine,56.0,Male,Engineer,89975.0,No
Susan,51.0,Female,,68955.0,Yes
Katelyn,49.0,Male,Lawyer,92503.0,Yes
Betty,27.0,Female,Nurse,54551.0,No
Karen,29.0,Male,Lawyer,71887.0,No
Michael,27.0,Female,Lawyer,79249.0,Yes
,47.0,Female,Lawyer,79526.0,Yes
Linda,41.0,Female,Artist,59815.0,Yes
Maria,33.0,Female,,93210.0,Yes
David,57.0,Male,Lawyer,112758.0,Yes
Crystal,40.0,Male,Nurse,52191.0,Yes
Kenneth,32.0,Male,Doctor,96645.0,Yes
Courtney,35.0,Female,Engineer,82106.0,No
Joshua,45.0,Male,Teacher,42577.0,Yes
Teresa,59.0,Female,Doctor,137177.0,No
,49.0,Male,Teacher,54330.0,Yes
Samantha,40.0,Male,Teacher,47002.0,Yes
Angela,35.0,Female,Teacher,41273.0,No
Derrick,48.0,,Nurse,64313.0,Yes
James,57.0,Male,,36351.0,No
Wendy,55.0,,Teacher,54250.0,No
Andrea,,Male,Lawyer,71625.0,No
David,23.0,Female,,,Yes
Benjamin,58.0,Female,Engineer,89235.0,Yes
,41.0,,Lawyer,74395.0,No
Steve,33.0,,,85549.0,Yes
Sarah,57.0,,Doctor,122252.0,No
Megan,46.0,Male,Doctor,133094.0,Yes
Ashley,58.0,Male,Artist,67869.0,Yes
James,36.0,Male,Artist,53877.0,Yes
Richard,44.0,,Lawyer,96208.0,Yes
Michelle,,Male,Artist,65612.0,No
Sean,22.0,Male,,81123.0,Yes
Holly,27.0,Female,Teacher,39397.0,Yes
Brittany,,Male,Artist,40261.0,No
Samuel,26.0,Female,Doctor,122297.0,No
Kyle,53.0,Male,Engineer,83979.0,Yes
Michelle,54.0,Female,Nurse,55349.0,No
Ashley,60.0,Male,Engineer,84696.0,Yes
Vanessa,39.0,Female,Teacher,47350.0,Yes
Pamela,46.0,Female,Engineer,85322.0,Yes
Austin,60.0,Female,Doctor,114794.0,Yes
Jennifer,,Female,Artist,68027.0,Yes
Mario,28.0,Female,Teacher,41517.0,No
Sherry,52.0,Female,Doctor,107225.0,No
Karen,23.0,Female,Lawyer,114128.0,No
Jacob,25.0,Male,Lawyer,85326.0,Yes
Sarah,37.0,,Lawyer,116518.0,Yes
William,,,Engineer,,No
Michelle,60.0,Female,Teacher,40261.0,No
Alex,,Male,,,Yes
Steve,23.0,Female,Artist,48778.0,No
Megan,52.0,Female,Doctor,,No
Annette,23.0,Female,Lawyer,82918.0,No
Andrew,48.0,Male,Doctor,142588.0,No
Robert,58.0,Male,Lawyer,70309.0,No
Tammy,30.0,Female,Doctor,,Yes
Tonya,55.0,Female,Lawyer,98844.0,Yes
Justin,49.0,Female,Nurse,69804.0,No
David,58.0,Male,Teacher,48487.0,Yes
Ronald,42.0,,Engineer,92038.0,No
Veronica,24.0,Male,Engineer,96416.0,Yes
Justin,41.0,Female,Teacher,36935.0,Yes
Larry,46.0,Female,Engineer,96566.0,Yes
,32.0,Female,Doctor,109383.0,Yes
Leslie,44.0,Male,Artist,51815.0,Yes
Daniel,55.0,,Nurse,,Yes
Robert,60.0,Male,Doctor,92176.0,Yes
Julie,47.0,Female,Artist,59913.0,No
Johnny,36.0,Female,Lawyer,101186.0,No
Samantha,30.0,Female,Nurse,,Yes
,,,Artist,,No
,49.0,Female,Engineer,64589.0,No
Cynthia,22.0,Female,Engineer,74879.0,Yes
Kelly,29.0,Male,Teacher,48270.0,Yes
,23.0,Female,Engineer,93114.0,No
,44.0,Female,Nurse,58120.0,No
Terri,30.0,Male,Teacher,47826.0,No
Leah,22.0,Male,,101473.0,Yes
Steven,41.0,Male,Engineer,85583.0,Yes
Linda,56.0,Male,Lawyer,105307.0,Yes
Andrew,51.0,Male,Doctor,111574.0,No
Ashley,,Male,Artist,47282.0,Yes
Justin,36.0,,Doctor,81546.0,No
Max,54.0,Male,Nurse,,No
Jenna,27.0,Female,,53123.0,Yes
Ashley,39.0,Female,Teacher,42977.0,No
Michael,40.0,Female,Teacher,56873.0,No
Philip,36.0,Female,Engineer,77660.0,Yes
Michael,,Female,Lawyer,100478.0,Yes
Ryan,28.0,Male,Engineer,99662.0,No
Amy,30.0,Male,,114618.0,Yes
Daniel,28.0,Female,Teacher,36279.0,Yes
Samantha,59.0,Female,Engineer,84084.0,No
Michael,49.0,Male,Lawyer,83884.0,No
Thomas,48.0,Male,Nurse,79284.0,Yes
Andrew,22.0,Female,,112432.0,No
Paul,28.0,Male,Nurse,70278.0,Yes
,40.0,,Doctor,111896.0,Yes
Stephanie,58.0,Male,Artist,50762.0,Yes
Michelle,60.0,Male,Lawyer,109289.0,No
Richard,36.0,Male,Lawyer,97890.0,No
Joseph,47.0,Male,Teacher,37093.0,Yes
Claire,58.0,Female,Lawyer,89332.0,Yes
Cody,,Male,Teacher,49980.0,No
Robert,41.0,Male,Nurse,50443.0,No
,41.0,Male,Doctor,116028.0,No
Virginia,59.0,Female,Artist,40402.0,Yes
Judy,29.0,Female,Nurse,52791.0,Yes
Valerie,58.0,Female,Doctor,134530.0,Yes
Kevin,26.0,Female,Engineer,63035.0,Yes
Cynthia,29.0,Female,,56172.0,No
Roy,59.0,Male,Engineer,69700.0,Yes
Erik,,Female,Teacher,51565.0,No
John,48.0,Male,Artist,48384.0,No
Meredith,55.0,Female,Engineer,86676.0,No
Paul,23.0,,Doctor,,Yes
,38.0,,,97187.0,No
April,36.0,Male,Doctor,99128.0,No
Larry,23.0,Female,Engineer,73379.0,No
Robert,32.0,Male,Lawyer,72605.0,Yes
,51.0,Female,Lawyer,88769.0,Yes
Jennifer,46.0,,Teacher,46197.0,No
Cole,55.0,,Lawyer,84455.0,Yes
Yesenia,48.0,Female,Teacher,54377.0,Yes
,24.0,Male,Teacher,53803.0,No
Samantha,27.0,Male,Teacher,57690.0,Yes
Dylan,34.0,Female,Nurse,75402.0,Yes
Katherine,54.0,Female,Doctor,92573.0,Yes
Sarah,22.0,Male,Artist,,No
Heather,36.0,Female,Artist,47618.0,No
Brooke,42.0,Male,Engineer,84384.0,Yes
Anthony,26.0,Male,,60779.0,Yes
Crystal,46.0,Female,Nurse,53096.0,No
Michael,29.0,Female,Lawyer,97922.0,Yes
Timothy,40.0,,Lawyer,115775.0,Yes
,47.0,Female,Teacher,40662.0,Yes
Taylor,49.0,Male,Teacher,54687.0,Yes
Renee,50.0,Male,Lawyer,84824.0,Yes
Jorge,25.0,Female,,105773.0,Yes
Sue,31.0,Female,Engineer,90710.0,Yes
Carrie,40.0,Female,,135269.0,Yes
Courtney,35.0,Female,,,Yes
Julia,30.0,Female,Lawyer,70775.0,No
,59.0,Male,,53459.0,Yes
David,42.0,Female,Artist,42882.0,Yes
Donna,43.0,,Doctor,119544.0,No
Kimberly,,Female,Artist,41270.0,No
Kristin,51.0,Male,Engineer,90550.0,Yes
Stanley,29.0,Male,Artist,60472.0,Yes
Kimberly,25.0,Male,Doctor,126912.0,Yes
Russell,,Female,Teacher,,Yes
Caitlin,25.0,Male,Artist,60928.0,No
Martin,53.0,Female,Engineer,93120.0,No
Jonathan,48.0,Female,Artist,56483.0,No
Cheyenne,59.0,Female,Lawyer,,No
Stephanie,36.0,,Doctor,90232.0,Yes
Jacqueline,35.0,Male,Doctor,117982.0,Yes
Brittany,51.0,Male,Teacher,41598.0,No
Jordan,51.0,Male,Lawyer,110252.0,No
Amber,51.0,Male,Nurse,58131.0,No
Samantha,56.0,Female,Artist,68822.0,No
Jonathan,37.0,,Artist,65231.0,No
Maria,37.0,Male,Lawyer,85804.0,Yes
,,Female,Artist,48212.0,Yes
Stephen,,Male,Engineer,77839.0,No
Sarah,,Female,,78578.0,No
Jacob,34.0,Female,Doctor,121403.0,No
Stephen,,Female,Lawyer,74531.0,No
Desiree,51.0,Male,Artist,40068.0,No
Jacob,51.0,Male,Teacher,44587.0,No
Christine,58.0,Male,Engineer,67497.0,Yes
Vernon,48.0,Female,Doctor,118139.0,Yes
,51.0,Male,,,Yes
David,40.0,Female,,46023.0,No
Patrick,55.0,Female,Nurse,74382.0,Yes
,28.0,Female,Engineer,78624.0,Yes
Amanda,44.0,Male,,,Yes
Devin,56.0,Male,Teacher,44445.0,Yes
Kimberly,31.0,Male,,86959.0,No
William,47.0,Female,Nurse,55517.0,No
Danny,44.0,Male,Artist,51755.0,No
Terri,38.0,Male,Lawyer,119053.0,No
Kevin,53.0,Female,Doctor,,Yes
Danielle,56.0,Male,,97140.0,Yes
,55.0,Male,Engineer,77827.0,Yes
Stephen,42.0,Male,Nurse,67074.0,No
John,24.0,Female,Engineer,65898.0,Yes
Brittany,,,Engineer,95838.0,No
,,Male,Nurse,70110.0,Yes
Lindsey,42.0,Male,Artist,48475.0,No
Heather,49.0,Male,Doctor,,Yes
Chelsea,39.0,Female,Doctor,85164.0,Yes
Alexander,48.0,Female,Engineer,93421.0,No
Misty,59.0,Male,Lawyer,90088.0,No
Tonya,49.0,Male,Lawyer,108428.0,Yes
Jason,52.0,Male,Teacher,49019.0,Yes
Ralph,,Male,Nurse,78766.0,No
Richard,36.0,Female,Artist,65642.0,No
Christopher,53.0,Female,Doctor,136988.0,No
Nathan,,Female,Nurse,52911.0,No
Justin,36.0,Male,Nurse,67012.0,Yes
Catherine,22.0,Female,,56664.0,Yes
Jennifer,45.0,Female,Engineer,85581.0,No
Allison,55.0,Male,,55618.0,Yes
Nathaniel,44.0,Female,Lawyer,81556.0,Yes
John,53.0,Male,Lawyer,100561.0,Yes
Morgan,45.0,Male,,72840.0,No
John,44.0,,Artist,43447.0,Yes
Christopher,46.0,Female,Teacher,56842.0,No
Carol,36.0,Male,Doctor,101052.0,No
Ryan,27.0,Female,Lawyer,92207.0,Yes
Briana,36.0,Male,Teacher,50966.0,No
Jessica,32.0,Male,Doctor,,No
Michael,59.0,Male,Engineer,68407.0,Yes
Julia,37.0,Female,Lawyer,,Yes
Kimberly,36.0,Male,,111970.0,No
Daniel,53.0,Female,Engineer,97428.0,No
Thomas,43.0,,Engineer,96312.0,No
Kenneth,32.0,Male,Artist,65937.0,No
Jeremiah,60.0,Male,Teacher,58970.0,Yes
Jill,46.0,,Nurse,72361.0,Yes
Melissa,,Male,Lawyer,81749.0,No
David,56.0,Male,Nurse,58055.0,No
James,58.0,Male,Lawyer,95106.0,Yes
Cameron,44.0,Male,Lawyer,72546.0,Yes
Nathaniel,42.0,Male,Artist,53711.0,Yes
Johnny,36.0,Male,Doctor,132230.0,Yes
Brian,56.0,Male,Artist,58840.0,No
,54.0,Male,,,No
Laura,51.0,Female,Engineer,62715.0,No
Eric,38.0,Female,Lawyer,96205.0,Yes
Melissa,56.0,Female,Artist,69168.0,Yes
Joanna,50.0,Male,,50610.0,Yes
Christopher,46.0,Male,,50791.0,Yes
Lauren,40.0,Female,Teacher,47420.0,Yes
,31.0,Female,Engineer,,Yes
Monica,,Female,Artist,51945.0,Yes
Chelsea,30.0,Female,Teacher,44046.0,No
Elizabeth,57.0,,Teacher,40729.0,Yes
,49.0,Female,Teacher,41368.0,Yes
Louis,44.0,,Teacher,54556.0,No
Rebecca,39.0,Female,Lawyer,98316.0,No
Jonathan,38.0,Female,Teacher,,No
,25.0,Male,Teacher,38406.0,No
Kevin,22.0,Female,Lawyer,110901.0,No
Taylor,59.0,,Teacher,35166.0,No
Lisa,43.0,Female,Nurse,76914.0,Yes
Sandra,23.0,Female,,38095.0,Yes
Johnny,41.0,Male,Teacher,42713.0,Yes
Cynthia,34.0,Female,Lawyer,107278.0,Yes
George,55.0,Male,Lawyer,70087.0,Yes
Shannon,56.0,Female,Teacher,47071.0,Yes
Cristian,60.0,,Nurse,68904.0,No
Christopher,48.0,Male,Lawyer,98797.0,Yes
Elizabeth,,Female,Teacher,35085.0,No
Stephanie,49.0,Male,Teacher,,Yes
,38.0,Male,Teacher,50470.0,Yes
Lisa,50.0,,Teacher,40017.0,No
Martha,40.0,Male,Lawyer,98969.0,Yes
John,39.0,Male,Teacher,43517.0,No
Erin,56.0,Male,Teacher,51476.0,Yes
,22.0,Male,Teacher,41544.0,No
Jim,52.0,Female,Engineer,64802.0,No
Mary,45.0,Female,Engineer,96494.0,No
Michael,31.0,Male,,63756.0,No
Christopher,50.0,Male,Lawyer,92491.0,Yes
Calvin,37.0,Female,Doctor,85719.0,Yes
Michael,34.0,Female,Nurse,71763.0,Yes
Robert,50.0,Male,Lawyer,101264.0,No
,,,Nurse,71522.0,No
Randy,33.0,Female,Teacher,43784.0,No
Robert,55.0,Female,,97380.0,Yes
Joan,22.0,Female,Teacher,48857.0,No
Lisa,22.0,Female,,71286.0,Yes
Logan,46.0,Male,Doctor,102102.0,No
Monique,47.0,,Nurse,76041.0,No
,55.0,Female,Doctor,132977.0,No
Susan,42.0,Male,Engineer,84755.0,Yes
Barbara,39.0,Female,,116256.0,No
Justin,29.0,Female,Doctor,116587.0,Yes
,,Male,Teacher,55882.0,No
Amanda,28.0,Female,Artist,49358.0,No
Jeffrey,47.0,Male,Artist,56276.0,Yes
,55.0,Female,Artist,51001.0,No
Anthony,30.0,Female,Teacher,,No
David,36.0,Male,Doctor,80924.0,No
,23.0,Female,Lawyer,83570.0,Yes
Linda,41.0,Female,Doctor,88731.0,Yes
Courtney,56.0,Male,Teacher,36929.0,No
Melissa,52.0,,,96759.0,No
Anthony,59.0,Female,Lawyer,119258.0,Yes
,,Male,Engineer,88066.0,No
Christopher,39.0,Female,Lawyer,94391.0,No
Peter,46.0,Female,Engineer,67131.0,Yes
Charles,25.0,Male,Artist,54436.0,Yes
Thomas,39.0,Female,Artist,47677.0,No
Charles,48.0,Male,Lawyer,95229.0,No
Veronica,58.0,Female,Doctor,133845.0,No
Jessica,48.0,Male,,98879.0,No
Juan,34.0,Female,,93033.0,No
Francisco,47.0,,Teacher,51668.0,No
Travis,58.0,Female,Engineer,65498.0,Yes
Philip,47.0,Female,,49856.0,No
Erin,60.0,Female,Doctor,143055.0,No
Denise,59.0,Male,Artist,44427.0,No
James,44.0,Male,Teacher,44881.0,No
John,24.0,Male,Engineer,67248.0,Yes
Alicia,27.0,Male,Lawyer,93572.0,No
Jason,,Female,Lawyer,79895.0,No
Brian,32.0,Male,Engineer,77954.0,No
Ernest,41.0,Male,Engineer,89606.0,No
Victoria,43.0,Female,Engineer,79769.0,Yes
David,45.0,Female,Engineer,77827.0,No
Sarah,35.0,Female,Lawyer,89079.0,Yes
Natalie,41.0,Female,Nurse,54104.0,No
Jonathan,60.0,Female,Engineer,73957.0,No
Nicholas,25.0,,Engineer,73010.0,No
Taylor,59.0,Male,Artist,62594.0,No
Michael,36.0,Female,Nurse,67394.0,Yes
Emily,58.0,Male,Nurse,,No
Emily,50.0,Female,Lawyer,81680.0,Yes
Daisy,47.0,Male,Doctor,141017.0,Yes
Laura,46.0,Male,Artist,44724.0,Yes
Brandi,22.0,,Nurse,54320.0,Yes
Roger,53.0,Male,Teacher,59122.0,Yes
,33.0,Female,Lawyer,73482.0,No
Michael,52.0,,Doctor,97372.0,Yes
Cynthia,27.0,Female,Artist,50578.0,No
Brandon,27.0,Male,Engineer,71351.0,Yes
Lindsey,48.0,Male,Doctor,92973.0,Yes
Matthew,42.0,Female,Lawyer,91383.0,No
Jennifer,40.0,,Lawyer,74744.0,Yes
Priscilla,45.0,Female,Doctor,140147.0,No
Elizabeth,25.0,Male,Teacher,47360.0,Yes
Lisa,41.0,Female,Lawyer,95226.0,Yes
Selena,46.0,,Lawyer,105133.0,No
Jeffrey,50.0,,Engineer,,No
April,28.0,Female,Nurse,65755.0,Yes
Marcus,49.0,Male,Teacher,48443.0,Yes
Michael,31.0,Male,Engineer,81497.0,No
Lauren,31.0,Male,Artist,48017.0,No
Thomas,50.0,Male,Lawyer,,Yes
Andrew,59.0,Male,Lawyer,112757.0,No
Morgan,45.0,Male,Nurse,78834.0,No
April,49.0,Male,Engineer,74615.0,No
Katie,31.0,Female,Teacher,54741.0,No
Glenn,49.0,Female,Teacher,,No
Courtney,24.0,Male,Teacher,53086.0,No
Arthur,51.0,Male,Lawyer,91498.0,Yes
Joshua,39.0,,Teacher,53260.0,No
John,59.0,Female,Teacher,53512.0,No
Heidi,,Male,Lawyer,96478.0,No
Daniel,32.0,Male,Engineer,88131.0,Yes
Mary,52.0,Female,Lawyer,87982.0,Yes
James,55.0,,Artist,69430.0,No
Robin,59.0,,Artist,58901.0,Yes
Krista,56.0,Female,Doctor,108825.0,No
Diane,56.0,Female,Teacher,53805.0,No
Jorge,,Female,Engineer,87673.0,No
Michael,44.0,Male,Engineer,66299.0,Yes
Heather,44.0,Male,Artist,61450.0,Yes
Gina,48.0,,Lawyer,102883.0,Yes
Christina,33.0,Female,Teacher,48045.0,No
Amy,,Female,Artist,40009.0,Yes
David,33.0,Female,Lawyer,96386.0,No
Stephanie,38.0,Male,Engineer,82477.0,Yes
Robert,28.0,Male,Teacher,39803.0,No
Emily,59.0,Male,Doctor,,No
David,58.0,Male,,58282.0,Yes
Julie,55.0,Female,Lawyer,96600.0,Yes
Dennis,54.0,Male,Lawyer,112904.0,Yes
Reginald,55.0,Male,Teacher,39947.0,No
Nina,,Male,Doctor,130392.0,No
,54.0,Female,Teacher,,No
Cassandra,58.0,Female,Artist,43590.0,No
Nancy,29.0,Female,Doctor,124891.0,Yes
Michael,,,Teacher,44501.0,Yes
Karl,41.0,Female,,,Yes
Casey,43.0,Female,Teacher,46519.0,No
John,52.0,Male,Nurse,62725.0,Yes
Louis,,Female,Nurse,64076.0,No
Nicole,32.0,Male,Lawyer,115338.0,No
Joseph,35.0,Female,Nurse,77208.0,No
Amy,32.0,Male,Artist,57276.0,No
Stephanie,37.0,Male,,41045.0,No
Vincent,56.0,Male,Lawyer,76333.0,Yes
Jacqueline,22.0,,Artist,66078.0,Yes
Jeremy,45.0,Male,Nurse,65928.0,Yes
,36.0,Male,Doctor,144399.0,No
Danny,39.0,Male,Artist,49852.0,No
Tyler,46.0,,Doctor,116485.0,Yes
Joseph,41.0,Female,Lawyer,93128.0,No
Michelle,23.0,Male,Teacher,36756.0,No
Caleb,46.0,,Artist,62789.0,No
Joseph,,Female,Lawyer,111944.0,Yes
,,Male,Nurse,52035.0,Yes
,59.0,Male,Teacher,55712.0,Yes
Beth,24.0,Female,Lawyer,108803.0,No
Theodore,55.0,Female,Engineer,68832.0,Yes
Robert,22.0,Female,Artist,64069.0,No
Stephanie,44.0,Male,Nurse,,No
Travis,38.0,Female,Nurse,60213.0,Yes
,25.0,Male,Artist,54999.0,Yes
Susan,,Female,Artist,,Yes
Linda,46.0,Female,Artist,62080.0,No
Jamie,26.0,Male,Doctor,130365.0,Yes
Justin,42.0,Male,Teacher,47803.0,No
Justin,,Female,Artist,57227.0,Yes
Joseph,56.0,Male,Doctor,94681.0,No
Sherry,26.0,Female,Lawyer,74774.0,No
Tiffany,34.0,Female,Artist,54877.0,Yes
Hunter,51.0,Male,Doctor,144294.0,No
Dennis,23.0,Male,Doctor,,Yes
David,52.0,Female,Artist,57315.0,No
,46.0,Female,Lawyer,88526.0,No
,39.0,Female,Doctor,,No
Michael,39.0,Female,Teacher,37524.0,No
Dawn,54.0,Male,Artist,65962.0,No
,27.0,Female,Teacher,52030.0,No
Kevin,23.0,Female,Artist,63209.0,Yes
Michael,27.0,Female,Nurse,76294.0,No
Hailey,38.0,Female,,46555.0,No
Ashley,54.0,Male,Doctor,125701.0,Yes
Rodney,39.0,Female,Nurse,65173.0,No
Christina,,Female,Engineer,73297.0,Yes
Gina,25.0,Male,Doctor,129067.0,No
Jose,38.0,Male,Artist,43331.0,No
Randy,30.0,Male,Teacher,43959.0,Yes
Brian,,Male,Engineer,82283.0,Yes
Angela,57.0,Male,Lawyer,111935.0,Yes
Rebecca,24.0,Male,Nurse,74428.0,No
,22.0,,Artist,58037.0,No
Olivia,46.0,Female,Teacher,38172.0,Yes
Pamela,48.0,Male,Doctor,92442.0,Yes
Christopher,32.0,Male,Teacher,56902.0,Yes
,39.0,,Doctor,98298.0,No
Kayla,39.0,Female,Engineer,63296.0,No
Charles,24.0,Male,Artist,66382.0,Yes
William,39.0,Female,Nurse,75175.0,No
Julie,49.0,Female,Nurse,69393.0,No
Brianna,25.0,Male,Artist,56996.0,Yes
Lauren,35.0,Male,,,Yes
Jeffery,29.0,Female,Teacher,43401.0,Yes
Felicia,,Male,Teacher,46741.0,No
Kevin,43.0,Female,Engineer,66257.0,No
Jasmine,,Female,Teacher,45428.0,Yes
Jessica,37.0,Female,Engineer,90794.0,Yes
,59.0,Female,Teacher,38421.0,Yes
Alec,53.0,Male,Teacher,47434.0,Yes
Justin,27.0,Male,Doctor,149020.0,Yes
Joseph,38.0,Male,Engineer,97030.0,Yes
Julia,,Male,Artist,49633.0,Yes
Timothy,57.0,Male,Doctor,113123.0,Yes
Jessica,33.0,Female,Lawyer,107042.0,No
Sabrina,24.0,Female,Artist,52758.0,No
,37.0,Female,Lawyer,102486.0,Yes
Ryan,43.0,Female,Teacher,42922.0,No
Becky,34.0,Male,Engineer,65875.0,Yes
Holly,58.0,Female,Artist,67935.0,Yes
Anthony,26.0,Female,Lawyer,102822.0,Yes
Destiny,54.0,Female,,62174.0,No
,47.0,Male,Engineer,72687.0,Yes
Heather,57.0,Female,Teacher,37219.0,Yes
Jody,27.0,,Doctor,136571.0,Yes
Darrell,40.0,Male,Teacher,38221.0,Yes
Tabitha,29.0,,Artist,62702.0,No
Daniel,36.0,Female,Teacher,41635.0,No
,26.0,,Lawyer,109202.0,Yes
Jamie,24.0,Female,Doctor,148612.0,Yes
Tiffany,,Male,Engineer,87003.0,Yes
